ID_Lavagem;ID_Carro;ID_Servico;Data_Lavagem;Valor_Pago;Quantidade
2535;b1aa3f7f;5;2023-05-25;650.0;1
2536;990af002;7;2024-01-31;1560.0;1
2537;9a073594;3;2024-01-23;100.0;1
2538;ee269260;1;2023-12-25;50.0;1
2539;b089f36b;5;2023-01-25;575.0;1
2541;fed12be4;4;2023-12-07;287.5;1
2545;abd06bfe;4;2024-05-28;325.0;1
2548;057024d8;7;2024-04-30;1560.0;1
2550;5c224582;7;2024-02-05;1200.0;1
2553;d7671b51;1;2024-04-09;57.5;1
2556;bc32feb9;4;2024-03-24;250.0;1
2557;4b1ea247;5;2023-10-23;500.0;1
2558;2384ea28;4;2024-02-28;287.5;1
2561;d0c4da6b;5;2024-01-13;650.0;1
2562;3519f1f0;7;2023-04-27;1200.0;1
2566;74b91879;7;2023-03-03;1200.0;1
2567;699df43c;4;2024-02-17;287.5;1
2570;91b6ed61;7;2024-05-11;1380.0;1
2571;657a1fe0;4;2023-09-11;287.5;1
2573;438ad5f3;1;2024-05-22;57.5;1
2575;dcfeb67e;5;2023-09-11;500.0;1
2577;8a91074c;6;2023-02-01;350.0;1
2579;12ce0b70;5;2024-01-27;500.0;1
2580;b089f36b;2;2023-02-22;92.0;1
2581;deda48e9;7;2023-01-18;1380.0;1
2582;f9a77712;6;2023-06-01;350.0;1
2586;fed12be4;5;2024-02-18;575.0;1
2588;9f5a21b8;2;2023-08-17;92.0;1
2589;6c7bd7ed;1;2023-05-21;50.0;1
2592;100f8c6d;3;2024-01-09;115.0;1
2593;84e027af;5;2024-05-28;500.0;1
2597;4914df55;7;2023-12-11;1200.0;1
2599;941616ac;3;2023-09-30;100.0;1
2610;3519f1f0;6;2024-01-09;350.0;1
2611;4511b427;6;2023-11-14;455.0;1
2613;650f8166;4;2023-06-02;287.5;1
2614;2988ced3;3;2023-12-07;100.0;1
2615;92c475a3;4;2024-04-07;287.5;1
2618;a87e0d35;7;2024-04-10;1560.0;1
2623;535dc00f;4;2023-12-06;287.5;1
2624;1ceb651f;4;2023-01-20;250.0;1
2625;b641a34d;4;2024-04-10;287.5;1
2626;b7056208;2;2023-05-18;80.0;1
2627;0a3c251e;3;2023-03-13;100.0;1
2631;b6f6be3d;3;2023-01-30;100.0;1
2633;015b49b4;6;2023-09-14;455.0;1
2638;11a2e303;3;2023-11-30;115.0;1
2639;4362f01f;2;2023-07-04;104.0;1
2640;428a46dc;6;2024-02-02;402.5;1
2646;a87e0d35;6;2023-10-31;455.0;1
2650;33dd61c6;3;2024-01-07;130.0;1
2652;e43d72b5;1;2023-05-03;50.0;1
2653;c6e809ea;4;2023-03-27;287.5;1
2657;4535d6f4;5;2023-01-30;575.0;1
2659;c1a58158;5;2023-01-07;500.0;1
2661;3cb3c001;2;2023-03-20;92.0;1
2664;bad2783f;6;2024-03-26;350.0;1
2665;fc5307a0;2;2023-06-01;80.0;1
2667;07765757;2;2024-01-05;92.0;1
2669;00d92ad0;6;2023-06-06;455.0;1
2674;88b23402;3;2023-04-20;100.0;1
2676;8cc120ac;2;2024-01-19;80.0;1
2677;b7b7cf41;6;2024-01-08;402.5;1
2678;8a91074c;7;2023-03-20;1200.0;1
2680;a0462748;3;2023-02-07;130.0;1
2683;900669b2;7;2024-03-12;1560.0;1
2684;1db1cecd;6;2023-12-27;350.0;1
2689;699df43c;2;2023-05-02;92.0;1
2694;40da4c92;7;2023-05-17;1200.0;1
2695;3c0b74e0;3;2023-06-13;130.0;1
2696;7aaa76d3;1;2024-04-13;50.0;1
2697;a983457e;6;2023-01-20;402.5;1
2698;06aab1dd;2;2024-04-09;92.0;1
2701;582ea6d9;4;2023-06-22;250.0;1
2702;699df43c;2;2024-02-29;92.0;1
2704;9adb7cdd;4;2023-12-23;287.5;1
2706;f94ed1e5;7;2023-04-01;1200.0;1
2708;d2b73f23;4;2024-01-15;325.0;1
2710;8dc53228;6;2023-10-26;350.0;1
2714;f77aa450;7;2023-11-13;1380.0;1
2715;f5a73f35;2;2023-05-31;80.0;1
2720;5b032ce4;7;2024-03-31;1380.0;1
2724;e3aaebb1;4;2023-11-07;250.0;1
2725;c420d3f0;6;2024-05-28;402.5;1
2732;fc5307a0;6;2023-10-28;350.0;1
2734;2cb966c1;2;2023-03-15;92.0;1
2737;06aab1dd;6;2023-10-21;402.5;1
2738;34921509;6;2023-02-09;455.0;1
2740;e4b44b94;7;2023-01-21;1380.0;1
2741;b32065bf;6;2024-02-23;350.0;1
2744;6d4c1a45;6;2023-09-11;455.0;1
2745;2c94a6d9;5;2023-01-31;650.0;1
2746;c9dab8e2;2;2023-02-24;80.0;1
2750;f62253ea;7;2024-05-29;1380.0;1
2751;1e3a395c;3;2024-03-13;115.0;1
2752;676dde3a;3;2023-06-06;130.0;1
2756;790970c5;7;2024-02-26;1200.0;1
2758;07a93964;6;2023-07-11;350.0;1
2759;7218f7b8;2;2023-02-19;80.0;1
2760;2c94a6d9;6;2023-07-22;455.0;1
2761;55fe550c;4;2023-01-10;287.5;1
2765;2e47c2ea;5;2024-01-04;500.0;1
2770;c6e809ea;1;2024-01-08;57.5;1
2772;cb0bd30b;4;2023-10-10;250.0;1
2781;117a1104;5;2024-02-27;575.0;1
2786;d6229aa0;2;2024-05-04;80.0;1
2788;a9392323;5;2023-09-08;575.0;1
2793;2a3faf79;6;2024-03-25;350.0;1
2794;77117764;1;2024-01-14;57.5;1
2798;812a7399;4;2024-03-25;325.0;1
2799;146c2c95;1;2024-01-01;57.5;1
2801;bed2c33a;1;2023-04-03;50.0;1
2807;881ab506;7;2023-08-16;1560.0;1
2810;20832882;5;2023-12-26;575.0;1
2813;84fc3c6f;2;2023-10-02;92.0;1
2816;68dc4bd8;2;2024-01-05;92.0;1
2822;917d5024;7;2024-02-24;1200.0;1
2825;5a685190;6;2023-12-14;402.5;1
2828;e4b44b94;3;2023-06-20;115.0;1
2829;3e9cbf33;2;2023-02-24;92.0;1
2830;20c445d9;3;2023-04-26;115.0;1
2831;729e6dd2;1;2023-04-06;50.0;1
2832;9067f5ac;3;2023-09-20;100.0;1
2833;8cce5870;1;2023-02-14;65.0;1
2835;cb20591b;6;2023-06-30;455.0;1
2836;899d1447;2;2024-01-16;92.0;1
2837;75d161c6;4;2023-10-10;287.5;1
2840;9f90c2ae;3;2023-04-06;115.0;1
2844;1e2a195c;6;2023-01-07;455.0;1
2847;b132704c;2;2024-02-25;80.0;1
2850;3c40691c;5;2024-01-16;500.0;1
2852;12ce0b70;2;2023-06-08;80.0;1
2853;6eedc20e;1;2024-02-08;50.0;1
2854;d6f0ffdd;2;2023-10-30;80.0;1
2856;6479dbec;5;2023-05-16;650.0;1
2857;24de5c30;5;2023-02-02;650.0;1
2858;575979fc;7;2024-04-12;1560.0;1
2860;f62253ea;6;2024-01-09;402.5;1
2861;40ed2e90;6;2023-02-04;350.0;1
2862;33470117;3;2023-12-05;100.0;1
2864;dd674ca8;4;2024-03-12;250.0;1
2867;82bcd50d;5;2023-02-20;575.0;1
2872;b0f5bc72;7;2023-07-11;1380.0;1
2873;ee751a44;4;2024-01-29;250.0;1
2875;64d046e5;4;2023-08-24;250.0;1
2877;18f82c65;5;2024-01-04;575.0;1
2878;7f345733;5;2023-12-30;500.0;1
2879;9dc73373;5;2024-04-04;500.0;1
2881;17d6f3d0;2;2024-03-04;92.0;1
2883;81a2b9a1;3;2024-05-11;115.0;1
2884;08e19401;1;2023-10-25;50.0;1
2889;1cd0b6e6;3;2024-05-04;100.0;1
2893;493c553f;3;2024-05-15;115.0;1
2894;a523b3d7;3;2024-02-27;100.0;1
2897;10a51a51;6;2024-05-28;402.5;1
2899;2c764ff3;3;2023-05-18;130.0;1
2900;3133c684;1;2023-03-16;50.0;1
2903;864521db;6;2023-07-24;350.0;1
2904;0eb576df;5;2023-10-04;650.0;1
2907;f62253ea;2;2023-12-25;92.0;1
2908;2141f53d;2;2023-12-08;92.0;1
2912;b7bc4247;4;2023-05-21;287.5;1
2915;8a07477f;4;2023-03-30;287.5;1
2916;79fae9b1;4;2023-03-23;250.0;1
2917;b6f6be3d;5;2023-09-09;500.0;1
2921;c25a1e63;5;2023-02-17;575.0;1
2922;7663aeb7;4;2023-06-08;325.0;1
2923;7d404673;6;2023-08-24;402.5;1
2925;2c764ff3;7;2023-11-06;1560.0;1
2927;0b57e2b0;1;2024-04-25;65.0;1
2929;ba62b0a7;3;2024-01-02;100.0;1
2931;06ed0200;6;2024-01-16;402.5;1
2932;6e391648;2;2023-10-14;92.0;1
2933;b2c6d9a6;5;2023-06-23;575.0;1
2934;4562e63d;6;2023-10-25;402.5;1
2935;e2b4293b;6;2024-04-08;350.0;1
2938;d9e3ab74;6;2024-04-02;455.0;1
2940;4b1ea247;1;2023-06-22;50.0;1
2941;deda48e9;6;2024-04-29;402.5;1
2944;7d771214;2;2023-01-06;80.0;1
2945;dd17cdcd;6;2023-08-13;455.0;1
2946;0efe8067;1;2024-03-30;65.0;1
2947;f625263d;2;2023-06-08;80.0;1
2948;57e5598c;2;2023-10-02;80.0;1
2952;73a4bac5;4;2023-06-09;250.0;1
2954;deda48e9;1;2023-05-13;57.5;1
2955;5bfe5997;3;2024-05-24;100.0;1
2958;a9392323;3;2023-11-27;115.0;1
2959;28778f52;6;2023-11-15;350.0;1
2960;7b221d17;3;2023-05-15;115.0;1
2964;3c40691c;7;2023-01-13;1200.0;1
2965;a250664f;2;2023-02-08;80.0;1
2966;45ab42cd;6;2024-01-16;350.0;1
2967;130a3995;7;2023-02-26;1200.0;1
2968;2988ced3;6;2023-05-06;350.0;1
2971;f8ff7ce8;7;2024-02-08;1200.0;1
2972;07765757;2;2023-12-05;92.0;1
2974;6e0e57eb;2;2023-11-14;80.0;1
2978;1e3a395c;2;2023-09-19;92.0;1
2980;25b69aac;1;2023-12-24;50.0;1
2983;fd306376;4;2023-01-01;325.0;1
2984;f7764d7b;2;2023-07-08;80.0;1
2987;2872fd9e;6;2024-05-30;402.5;1
2991;d33ad1aa;3;2023-04-28;100.0;1
2996;54c62f17;7;2023-07-30;1200.0;1
3002;d8725c88;6;2024-02-20;402.5;1
3004;09307676;3;2024-02-01;100.0;1
3006;7a5ad239;5;2023-05-18;575.0;1
3008;ec0174b4;6;2024-04-02;350.0;1
3010;dd17cdcd;7;2024-05-29;1560.0;1
3011;cc089225;4;2023-05-11;250.0;1
3012;3839d373;1;2023-01-21;50.0;1
3013;d934464b;1;2023-05-30;50.0;1
3017;4e28e4b8;3;2024-01-23;115.0;1
3019;659aec8d;7;2023-04-28;1200.0;1
3020;2384ea28;2;2023-08-10;92.0;1
3022;88616533;7;2023-07-19;1200.0;1
3024;24de5c30;4;2023-02-14;325.0;1
3025;dc2d6455;2;2023-07-14;92.0;1
3027;91b6ed61;5;2023-02-12;575.0;1
3028;32d06a0e;3;2023-04-04;115.0;1
3029;b771431f;1;2023-12-03;50.0;1
3034;a3a8fedd;7;2023-07-05;1200.0;1
3035;f94ed1e5;2;2023-08-20;80.0;1
3039;4bf14ed7;2;2024-01-27;80.0;1
3040;dcfeb67e;4;2024-05-09;250.0;1
3041;e075e513;5;2024-03-26;500.0;1
3043;699df43c;1;2024-01-25;57.5;1
3044;b1e68c3a;6;2023-01-19;455.0;1
3045;9475d4ed;4;2023-10-06;287.5;1
3051;9475d4ed;4;2023-11-09;287.5;1
3055;f191c2aa;2;2024-04-24;80.0;1
3058;4569a5f7;5;2023-11-22;500.0;1
3060;a75ae7a2;5;2024-05-07;500.0;1
3062;8f07ded4;3;2023-04-22;100.0;1
3063;82bcd50d;6;2023-04-09;402.5;1
3064;8a07477f;3;2023-03-24;115.0;1
3067;371f3a1a;1;2023-02-19;50.0;1
3073;899d1447;7;2023-02-04;1380.0;1
3074;146c2c95;6;2023-05-03;402.5;1
3075;cd2a16ba;7;2023-11-12;1380.0;1
3076;e58fcc01;6;2024-01-18;455.0;1
3077;577066ea;6;2023-05-01;402.5;1
3084;a2a8aa9a;3;2024-03-11;100.0;1
3085;84fc3c6f;6;2024-05-07;402.5;1
3086;28778f52;4;2024-03-27;250.0;1
3088;9bcc94bb;4;2023-01-31;287.5;1
3093;b86b8852;2;2023-09-25;80.0;1
3098;cc14f60c;3;2023-02-07;100.0;1
3103;2889dc2e;6;2023-10-16;350.0;1
3105;c1a58158;1;2023-10-20;50.0;1
3106;76cfbe5b;1;2023-10-03;50.0;1
3108;fed8ffaf;3;2023-01-21;115.0;1
3111;35ddd03f;7;2023-06-19;1560.0;1
3115;c2c35455;7;2023-05-10;1380.0;1
3116;0ec80634;7;2024-01-16;1380.0;1
3117;b3530c11;1;2024-02-01;65.0;1
3120;1181cef1;1;2023-08-11;57.5;1
3123;3599dfac;3;2023-12-31;100.0;1
3124;eb46f9fd;4;2023-01-09;325.0;1
3126;1db1cecd;1;2024-03-11;50.0;1
3128;8187604f;6;2023-06-05;402.5;1
3129;a250664f;7;2024-03-03;1200.0;1
3132;577066ea;1;2023-11-22;57.5;1
3135;00d92ad0;6;2023-08-14;455.0;1
3136;5e5c8d48;4;2023-10-01;250.0;1
3141;2fce4fea;3;2023-11-29;115.0;1
3143;5c224582;2;2023-11-25;80.0;1
3144;493c553f;4;2024-04-29;287.5;1
3145;b0f5bc72;5;2024-02-08;575.0;1
3146;8d324577;2;2023-08-28;80.0;1
3150;a2f49578;5;2023-03-17;575.0;1
3152;d1e6cff0;5;2023-08-01;650.0;1
3155;d8fb6856;5;2023-02-16;575.0;1
3159;195eed82;2;2024-03-03;80.0;1
3164;b6a3c4d3;4;2023-10-01;250.0;1
3165;f9a77712;7;2023-12-04;1200.0;1
3166;5f8e50ee;2;2023-12-09;80.0;1
3168;de420f60;4;2023-09-21;287.5;1
3170;cf6fad15;5;2023-01-09;575.0;1
3175;0efe8067;2;2024-02-28;104.0;1
3178;d6229aa0;6;2023-04-06;350.0;1
3182;b55c2e7e;4;2023-08-27;287.5;1
3183;49178800;5;2023-01-15;575.0;1
3184;fc5307a0;6;2023-04-26;350.0;1
3185;f9f161b0;6;2024-01-02;350.0;1
3187;b552d918;4;2024-01-22;287.5;1
3190;e807d091;1;2024-01-07;50.0;1
3197;07a93964;2;2023-10-03;80.0;1
3198;7ee8c8d7;6;2023-12-26;402.5;1
3199;1e3a395c;3;2023-09-17;115.0;1
3200;7aec5b16;4;2023-11-29;250.0;1
3201;9685c88b;5;2023-11-27;500.0;1
3202;8df70b14;4;2023-08-10;250.0;1
3205;28d0576a;2;2023-07-06;92.0;1
3210;f8c4f2ca;7;2023-02-04;1560.0;1
3212;2384ea28;1;2023-03-17;57.5;1
3214;12138d1f;3;2024-04-30;100.0;1
3215;facca7d9;6;2024-02-03;350.0;1
3218;5d4bafd0;3;2024-01-31;100.0;1
3219;0aa800e2;4;2023-08-05;250.0;1
3221;3f1feafc;2;2023-06-24;80.0;1
3232;fdcff0af;7;2024-05-27;1200.0;1
3233;e58fcc01;5;2024-02-11;650.0;1
3235;5a685190;1;2024-03-04;57.5;1
3237;5872f152;6;2023-05-31;455.0;1
3238;b552d918;7;2023-08-30;1380.0;1
3240;cf6fad15;3;2023-02-05;115.0;1
3244;ce329637;3;2024-02-06;100.0;1
3249;79fae9b1;5;2024-03-02;500.0;1
3250;d2b73f23;3;2024-01-11;130.0;1
3252;b55c2e7e;1;2023-04-29;57.5;1
3253;c778633b;5;2023-01-24;575.0;1
3255;57e5598c;1;2023-10-10;50.0;1
3257;27db9ff5;3;2023-06-13;115.0;1
3258;9f5a21b8;4;2023-01-09;287.5;1
3261;9fdbb7d4;1;2023-09-16;50.0;1
3264;3519f1f0;6;2023-02-15;350.0;1
3265;6065a734;4;2023-03-10;250.0;1
3266;11a2e303;3;2023-09-20;115.0;1
3267;968ab87f;2;2023-06-19;80.0;1
3268;57e5598c;5;2024-02-17;500.0;1
3269;cc560cc4;3;2024-05-17;100.0;1
3270;063be49a;5;2024-03-13;575.0;1
3271;a358f4c9;6;2023-01-24;350.0;1
3273;1b3c13e2;2;2024-05-30;80.0;1
3275;f7fbef25;7;2023-12-17;1200.0;1
3277;d0f1f58f;4;2024-02-05;250.0;1
3278;008a22e6;3;2024-04-09;100.0;1
3280;864521db;5;2024-03-19;500.0;1
3281;3c40691c;2;2024-05-03;80.0;1
3282;a5872577;2;2023-08-18;104.0;1
3284;d6229aa0;5;2024-03-15;500.0;1
3286;13a52286;4;2024-05-21;287.5;1
3290;705c55c3;2;2023-03-26;80.0;1
3295;64d046e5;6;2023-06-22;350.0;1
3297;09aeda0a;1;2023-02-06;57.5;1
3303;bd92ba8c;7;2023-11-27;1200.0;1
3304;130a3995;3;2023-08-16;100.0;1
3309;d33ad1aa;4;2023-02-20;250.0;1
3310;b4a2b98d;3;2023-03-07;130.0;1
3312;cc14f60c;1;2024-01-20;50.0;1
3320;bc32feb9;4;2023-02-16;250.0;1
3323;16f7f689;5;2023-09-11;575.0;1
3325;6bb77e63;2;2023-06-21;80.0;1
3326;7218f7b8;2;2023-11-22;80.0;1
3328;84fc3c6f;6;2023-01-22;402.5;1
3329;f8ff7ce8;3;2024-05-14;100.0;1
3331;fd306376;7;2023-01-21;1560.0;1
3333;dd86dab9;5;2023-02-24;575.0;1
3334;0e47b35f;5;2023-09-11;500.0;1
3335;1a96484d;3;2024-02-19;130.0;1
3338;d82258aa;3;2023-03-04;100.0;1
3343;6d7209cc;2;2024-05-30;80.0;1
3346;fa0c27bb;7;2024-02-24;1380.0;1
3347;93689d50;6;2023-04-05;402.5;1
3349;e7709032;6;2023-04-06;350.0;1
3351;7ab88a6e;4;2024-03-26;325.0;1
3353;b9ac66ad;2;2024-01-10;92.0;1
3355;ea1e33d7;1;2023-03-09;50.0;1
3356;9a3ba872;4;2023-02-23;287.5;1
3357;699df43c;1;2024-05-27;57.5;1
3358;4914df55;3;2023-09-28;100.0;1
3361;bc32feb9;3;2023-11-29;100.0;1
3368;e3b43f0c;2;2024-02-11;92.0;1
3369;d6f0ffdd;1;2024-02-22;50.0;1
3370;61b46aec;5;2024-05-04;650.0;1
3372;ffacc767;3;2023-09-25;100.0;1
3373;b089f36b;6;2023-05-15;402.5;1
3374;7abc5a83;7;2024-03-04;1560.0;1
3375;59203ea4;2;2024-01-20;92.0;1
3376;7b221d17;7;2023-06-12;1380.0;1
3377;900669b2;7;2023-08-22;1560.0;1
3380;cb20591b;4;2023-06-22;325.0;1
3382;cc14f60c;2;2023-12-26;80.0;1
3385;493c553f;3;2023-08-29;115.0;1
3386;8ca6eb23;2;2023-08-07;92.0;1
3388;b641a34d;6;2023-04-11;402.5;1
3389;0e47b35f;2;2023-01-12;80.0;1
3393;1b3c13e2;6;2024-01-09;350.0;1
3398;40ed2e90;5;2023-02-19;500.0;1
3400;86831b05;3;2023-02-20;100.0;1
3401;9f90c2ae;3;2024-02-12;115.0;1
3402;b1da2c35;7;2023-05-18;1560.0;1
3403;51c302e2;2;2023-03-23;92.0;1
3415;f7dcffa6;3;2023-08-10;115.0;1
3416;f77aa450;6;2024-01-13;402.5;1
3420;96d30c67;3;2023-01-11;100.0;1
3422;2877fb9d;7;2023-02-15;1380.0;1
3423;9f90c2ae;1;2023-06-22;57.5;1
3424;ed3e8430;5;2024-05-15;575.0;1
3430;73909230;5;2024-03-04;500.0;1
3432;e6bc0a77;4;2023-05-03;325.0;1
3439;795d544f;5;2024-02-23;650.0;1
3444;2109f627;7;2023-06-27;1200.0;1
3446;9ecfa948;2;2023-07-04;92.0;1
3447;b552d918;2;2023-11-21;92.0;1
3448;4f4ff822;5;2024-03-26;500.0;1
3449;ce329637;1;2023-03-03;50.0;1
3452;fd1cbb95;1;2024-03-31;50.0;1
3453;b132704c;4;2023-07-31;250.0;1
3455;7222f373;4;2023-05-04;250.0;1
3463;87624e7d;5;2023-05-06;500.0;1
3465;ee751a44;4;2023-01-07;250.0;1
3467;8ea30f22;5;2023-05-09;575.0;1
3472;5e5c8d48;4;2023-05-17;250.0;1
3473;d33ad1aa;1;2023-08-29;50.0;1
3475;535dc00f;5;2023-04-06;575.0;1
3476;89ece5c3;5;2023-04-15;500.0;1
3478;dd17cdcd;2;2023-12-23;104.0;1
3480;b1aa3f7f;2;2023-09-27;104.0;1
3482;a6d0870a;6;2023-08-31;350.0;1
3485;1f620e63;1;2023-10-14;57.5;1
3486;9dc73373;7;2023-08-26;1200.0;1
3490;68dc4bd8;2;2023-10-23;92.0;1
3492;abd06bfe;3;2023-01-31;130.0;1
3497;f77aa450;7;2023-06-26;1380.0;1
3501;88b23402;4;2023-02-04;250.0;1
3502;2872fd9e;1;2024-05-06;57.5;1
3503;f44539cc;5;2023-10-09;500.0;1
3504;fbf98d6d;3;2023-02-11;100.0;1
3506;32c60270;1;2023-10-30;57.5;1
3507;06721c49;2;2023-08-09;92.0;1
3509;015b49b4;5;2023-08-07;650.0;1
3513;02690dfe;6;2023-12-23;350.0;1
3515;f9f161b0;1;2023-06-21;50.0;1
3516;dd674ca8;5;2023-03-27;500.0;1
3517;510529fe;6;2023-01-11;350.0;1
3520;b55c2e7e;7;2024-05-14;1380.0;1
3522;06aab1dd;7;2023-04-05;1380.0;1
3523;864521db;1;2023-07-26;50.0;1
3525;d33ad1aa;1;2024-02-24;50.0;1
3528;fdcff0af;3;2023-09-25;100.0;1
3529;a8e78a9f;6;2024-01-12;402.5;1
3531;d6f0ffdd;4;2023-04-15;250.0;1
3532;16f7f689;4;2024-04-21;287.5;1
3533;659aec8d;1;2024-03-27;50.0;1
3534;5c44da21;6;2023-06-23;350.0;1
3537;6e391648;7;2024-05-15;1380.0;1
3538;fbc6d6dd;6;2023-08-27;402.5;1
3539;3cb3c001;2;2023-01-16;92.0;1
3541;9f5d2919;6;2023-06-08;402.5;1
3542;d82258aa;4;2024-01-16;250.0;1
3544;899d1447;1;2023-02-12;57.5;1
3546;b7056208;4;2024-04-18;250.0;1
3547;a57eb38e;3;2023-04-25;130.0;1
3548;ec0174b4;1;2023-09-04;50.0;1
3549;efae72f4;3;2024-02-22;115.0;1
3551;8df1e329;1;2023-03-30;57.5;1
3552;8ca6eb23;6;2023-07-04;402.5;1
3556;d6229aa0;7;2023-09-16;1200.0;1
3557;0e1f034a;1;2023-01-06;50.0;1
3558;c0b01be5;3;2023-08-28;100.0;1
3559;1db1cecd;6;2023-05-15;350.0;1
3560;b66ec16f;2;2023-03-15;92.0;1
3565;7dbfc3de;1;2024-02-27;50.0;1
3566;5b16d1c7;1;2023-04-24;65.0;1
3569;3c0b74e0;1;2024-01-23;65.0;1
3572;d6f0ffdd;2;2023-03-19;80.0;1
3573;41957a2f;2;2023-05-21;80.0;1
3575;21f83de0;5;2023-03-29;500.0;1
3576;348ef169;7;2023-12-03;1560.0;1
3581;2e47c2ea;6;2023-11-22;350.0;1
3582;3d4ba346;4;2023-01-10;250.0;1
3583;063be49a;5;2023-09-15;575.0;1
3585;7f345733;4;2024-04-25;250.0;1
3587;a2a8aa9a;2;2024-02-07;80.0;1
3590;4914df55;7;2024-01-08;1200.0;1
3592;91b6ed61;2;2023-11-27;92.0;1
3596;03ff3f0f;3;2024-01-22;100.0;1
3598;9fdbb7d4;6;2024-02-02;350.0;1
3599;309ab03d;1;2023-05-18;57.5;1
3601;2c764ff3;1;2023-12-09;65.0;1
3602;a6d0870a;4;2024-03-15;250.0;1
3606;d1e6cff0;2;2023-05-07;104.0;1
3610;94ff98d9;3;2023-02-22;115.0;1
3615;93556410;2;2024-03-05;104.0;1
3618;8a07477f;2;2023-01-28;92.0;1
3619;b6f6be3d;1;2023-10-26;50.0;1
3622;e05541bc;6;2023-11-24;350.0;1
3625;e43d72b5;6;2024-02-11;350.0;1
3626;a0462748;6;2023-11-02;455.0;1
3629;d04e0b6f;5;2023-06-16;650.0;1
3630;4569a5f7;5;2023-07-05;500.0;1
3631;c0571ed2;4;2023-08-29;250.0;1
3633;959f1aee;7;2023-05-29;1380.0;1
3635;5bd3c832;6;2023-07-17;402.5;1
3637;0e1f034a;7;2024-03-26;1200.0;1
3638;a1d2426f;6;2023-11-23;402.5;1
3640;2ee43718;7;2023-09-10;1200.0;1
3645;5f8e50ee;2;2024-01-18;80.0;1
3646;313685cc;1;2023-02-17;57.5;1
3648;9067f5ac;2;2023-02-10;80.0;1
3649;10cdc26c;2;2023-07-23;92.0;1
3650;323b9406;1;2023-08-05;57.5;1
3652;61b46aec;2;2024-05-06;104.0;1
3655;9cc50acd;3;2023-05-31;115.0;1
3656;2384ea28;4;2023-09-14;287.5;1
3657;0a3c251e;1;2024-01-11;50.0;1
3661;b771431f;5;2023-08-22;500.0;1
3662;a57eb38e;5;2023-09-14;650.0;1
3665;2a213a97;7;2023-12-27;1380.0;1
3666;1249f662;2;2023-01-25;104.0;1
3669;2988ced3;6;2024-01-01;350.0;1
3672;08b4af15;4;2023-01-08;287.5;1
3673;117a1104;3;2024-01-18;115.0;1
3675;875881e1;4;2024-05-16;287.5;1
3680;be10b191;6;2023-07-25;350.0;1
3681;2c46439d;1;2024-03-26;65.0;1
3684;b55c2e7e;3;2023-08-10;115.0;1
3686;309ab03d;3;2023-07-12;115.0;1
3693;d2b73f23;2;2023-01-15;104.0;1
3694;e4b44b94;1;2023-12-08;57.5;1
3699;c33d6ccc;5;2024-02-19;650.0;1
3700;d8725c88;6;2023-11-01;402.5;1
3701;438ad5f3;5;2023-06-25;575.0;1
3702;7663aeb7;6;2023-02-28;455.0;1
3703;96d30c67;7;2023-11-22;1200.0;1
3705;9f5a21b8;3;2023-12-28;115.0;1
3706;b3530c11;4;2024-03-04;325.0;1
3707;d0c4da6b;1;2024-01-18;65.0;1
3708;17d6f3d0;7;2023-10-11;1380.0;1
3712;0efe8067;1;2023-04-20;65.0;1
3713;f213a353;1;2023-06-10;57.5;1
3714;73a4bac5;5;2024-01-09;500.0;1
3715;87e0db1d;1;2024-02-06;57.5;1
3716;fe13b349;1;2024-05-13;50.0;1
3718;6d4c1a45;6;2024-04-29;455.0;1
3721;4837aeb9;6;2023-10-13;402.5;1
3722;652108f3;7;2024-03-16;1200.0;1
3724;0aa800e2;7;2023-02-07;1200.0;1
3725;c2c35455;6;2023-03-30;402.5;1
3727;575979fc;7;2023-03-09;1560.0;1
3728;dd17cdcd;3;2024-02-18;130.0;1
3729;34921509;3;2023-03-03;130.0;1
3730;1ce65949;5;2023-07-05;575.0;1
3731;40da4c92;4;2023-08-28;250.0;1
3733;61b46aec;6;2023-08-26;455.0;1
3736;27db9ff5;6;2023-12-07;402.5;1
3737;fed8ffaf;6;2023-06-13;402.5;1
3739;379a174b;4;2024-04-17;287.5;1
3740;941616ac;7;2023-09-05;1200.0;1
3741;e43d72b5;3;2024-02-15;100.0;1
3742;096a419c;1;2023-09-08;50.0;1
3743;2615f9f8;7;2023-12-20;1200.0;1
3744;c778633b;3;2023-01-25;115.0;1
3745;a688cebb;3;2023-06-24;115.0;1
3746;b7b7cf41;4;2024-02-08;287.5;1
3754;b7bc4247;7;2024-01-10;1380.0;1
3757;5a685190;6;2024-02-16;402.5;1
3759;309ab03d;3;2023-10-19;115.0;1
3761;b252d9e9;6;2024-02-07;455.0;1
3763;30177129;7;2024-03-16;1380.0;1
3767;9cc50acd;1;2023-04-04;57.5;1
3770;510529fe;5;2023-03-08;500.0;1
3773;32c60270;7;2023-01-02;1380.0;1
3774;a8e78a9f;4;2023-03-15;287.5;1
3775;aa22e71a;3;2023-12-31;130.0;1
3776;73aeab2c;7;2024-04-03;1200.0;1
3779;652108f3;2;2024-01-04;80.0;1
3784;e7f5b935;2;2024-03-19;80.0;1
3785;3cb3c001;1;2024-01-20;57.5;1
3786;7ee8c8d7;2;2023-10-08;92.0;1
3788;2872fd9e;1;2023-04-25;57.5;1
3789;4f4ff822;2;2024-02-10;80.0;1
3794;ed3e8430;5;2023-12-28;575.0;1
